"REF_DATE","GEO","DGUID","Sales and resales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Saskatchewan","2016A000247","Flower and plant resales","Dollars","81","units","0","v52313491","9.5","1707571","","","","0"
"2019","Alberta","2016A000248","Total greenhouse sales","Dollars","81","units","0","v52221767","10.1","172989763","E","","","0"
"2019","Alberta","2016A000248","Fruit and vegetable sales","Dollars","81","units","0","v52221778","10.2","96616064","","","","0"
"2019","Alberta","2016A000248","Flower and plant sales and resales","Dollars","81","units","0","v52221789","10.3","76373699","","","","0"
"2019","Alberta","2016A000248","Flower and plant sales","Dollars","81","units","0","v52313481","10.4","70296303","","","","0"
"2019","Alberta","2016A000248","Flower and plant resales","Dollars","81","units","0","v52313492","10.5","6077396","","","","0"
"2019","British Columbia","2016A000259","Total greenhouse sales","Dollars","81","units","0","v52221768","11.1","649068393","E","","","0"
"2019","British Columbia","2016A000259","Fruit and vegetable sales","Dollars","81","units","0","v52221779","11.2","306335083","","","","0"
"2019","British Columbia","2016A000259","Flower and plant sales and resales","Dollars","81","units","0","v52221790","11.3","342733310","","","","0"
"2019","British Columbia","2016A000259","Flower and plant sales","Dollars","81","units","0","v52313482","11.4","316254990","","","","0"
"2019","British Columbia","2016A000259","Flower and plant resales","Dollars","81","units","0","v52313493","11.5","26478320","","","","0"
"2020","Canada","2016A000011124","Total greenhouse sales","Dollars","81","units","0","v52221769","1.1","3511421801","E","","","0"
"2020","Canada","2016A000011124","Fruit and vegetable sales","Dollars","81","units","0","v52221780","1.2","1833876154","","","","0"
"2020","Canada","2016A000011124","Flower and plant sales and resales","Dollars","81","units","0","v52221791","1.3","1677545647","","","","0"
"2020","Canada","2016A000011124","Flower and plant sales","Dollars","81","units","0","v52313483","1.4","1482322404","","","","0"
"2020","Canada","2016A000011124","Flower and plant resales","Dollars","81","units","0","v52313494","1.5","195223243","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total greenhouse sales","Dollars","81","units","0","v52221759","2.1","7966776","E","","","0"
"2020","Newfoundland and Labrador","2016A000210","Fruit and vegetable sales","Dollars","81","units","0","v52221770","2.2","298254","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Flower and plant sales and resales","Dollars","81","units","0","v52221781","2.3","7668522","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Flower and plant sales","Dollars","81","units","0","v52313473","2.4","","x","","","0"
"2020","Newfoundland and Labrador","2016A000210","Flower and plant resales","Dollars","81","units","0","v52313484","2.5","","x","","","0"
"2020","Prince Edward Island","2016A000211","Total greenhouse sales","Dollars","81","units","0","v52221760","3.1","11253406","E","","","0"
"2020","Prince Edward Island","2016A000211","Fruit and vegetable sales","Dollars","81","units","0","v52221771","3.2","3094680","","","","0"
"2020","Prince Edward Island","2016A000211","Flower and plant sales and resales","Dollars","81","units","0","v52221782","3.3","8158726","E","","","0"
"2020","Prince Edward Island","2016A000211","Flower and plant sales","Dollars","81","units","0","v52313474","3.4","","x","","","0"
"2020","Prince Edward Island","2016A000211","Flower and plant resales","Dollars","81","units","0","v52313485","3.5","","x","","","0"
"2020","Nova Scotia","2016A000212","Total greenhouse sales","Dollars","81","units","0","v52221761","4.1","24629002","E","","","0"
"2020","Nova Scotia","2016A000212","Fruit and vegetable sales","Dollars","81","units","0","v52221772","4.2","9692364","","","","0"
"2020","Nova Scotia","2016A000212","Flower and plant sales and resales","Dollars","81","units","0","v52221783","4.3","14936638","","","","0"
"2020","Nova Scotia","2016A000212","Flower and plant sales","Dollars","81","units","0","v52313475","4.4","12067913","","","","0"
"2020","Nova Scotia","2016A000212","Flower and plant resales","Dollars","81","units","0","v52313486","4.5","2868725","","","","0"
"2020","New Brunswick","2016A000213","Total greenhouse sales","Dollars","81","units","0","v52221762","5.1","50646100","E","","","0"
"2020","New Brunswick","2016A000213","Fruit and vegetable sales","Dollars","81","units","0","v52221773","5.2","1380573","","","","0"
"2020","New Brunswick","2016A000213","Flower and plant sales and resales","Dollars","81","units","0","v52221784","5.3","49265527","","","","0"
"2020","New Brunswick","2016A000213","Flower and plant sales","Dollars","81","units","0","v52313476","5.4","47832109","","","","0"
"2020","New Brunswick","2016A000213","Flower and plant resales","Dollars","81","units","0","v52313487","5.5","1433418","","","","0"
"2020","Quebec","2016A000224","Total greenhouse sales","Dollars","81","units","0","v52221763","6.1","403352370","E","","","0"
"2020","Quebec","2016A000224","Fruit and vegetable sales","Dollars","81","units","0","v52221774","6.2","159757923","","","","0"
"2020","Quebec","2016A000224","Flower and plant sales and resales","Dollars","81","units","0","v52221785","6.3","243594447","","","","0"
"2020","Quebec","2016A000224","Flower and plant sales","Dollars","81","units","0","v52313477","6.4","218860639","","","","0"
"2020","Quebec","2016A000224","Flower and plant resales","Dollars","81","units","0","v52313488","6.5","24733808","","","","0"
"2020","Ontario","2016A000235","Total greenhouse sales","Dollars","81","units","0","v52221764","7.1","2041608652","E","","","0"
"2020","Ontario","2016A000235","Fruit and vegetable sales","Dollars","81","units","0","v52221775","7.2","1209953335","","","","0"
"2020","Ontario","2016A000235","Flower and plant sales and resales","Dollars","81","units","0","v52221786","7.3","831655317","","","","0"
"2020","Ontario","2016A000235","Flower and plant sales","Dollars","81","units","0","v52313478","7.4","716834896","","","","0"
"2020","Ontario","2016A000235","Flower and plant resales","Dollars","81","units","0","v52313489","7.5","114820421","","","","0"
"2020","Manitoba","2016A000246","Total greenhouse sales","Dollars","81","units","0","v52221765","8.1","39991920","E","","","0"
"2020","Manitoba","2016A000246","Fruit and vegetable sales","Dollars","81","units","0","v52221776","8.2","1341913","","","","0"
"2020","Manitoba","2016A000246","Flower and plant sales and resales","Dollars","81","units","0","v52221787","8.3","38650007","","","","0"
"2020","Manitoba","2016A000246","Flower and plant sales","Dollars","81","units","0","v52313479","8.4","35769923","","","","0"
"2020","Manitoba","2016A000246","Flower and plant resales","Dollars","81","units","0","v52313490","8.5","2880084","","","","0"
"2020","Saskatchewan","2016A000247","Total greenhouse sales","Dollars","81","units","0","v52221766","9.1","17188515","E","","","0"
"2020","Saskatchewan","2016A000247","Fruit and vegetable sales","Dollars","81","units","0","v52221777","9.2","1263504","","","","0"
"2020","Saskatchewan","2016A000247","Flower and plant sales and resales","Dollars","81","units","0","v52221788","9.3","15925011","","","","0"
"2020","Saskatchewan","2016A000247","Flower and plant sales","Dollars","81","units","0","v52313480","9.4","15247175","","","","0"
"2020","Saskatchewan","2016A000247","Flower and plant resales","Dollars","81","units","0","v52313491","9.5","677836","","","","0"
"2020","Alberta","2016A000248","Total greenhouse sales","Dollars","81","units","0","v52221767","10.1","199530995","E","","","0"
"2020","Alberta","2016A000248","Fruit and vegetable sales","Dollars","81","units","0","v52221778","10.2","118811060","","","","0"
"2020","Alberta","2016A000248","Flower and plant sales and resales","Dollars","81","units","0","v52221789","10.3","80719935","","","","0"
"2020","Alberta","2016A000248","Flower and plant sales","Dollars","81","units","0","v52313481","10.4","70919747","","","","0"
"2020","Alberta","2016A000248","Flower and plant resales","Dollars","81","units","0","v52313492","10.5","9800188","","","","0"
"2020","British Columbia","2016A000259","Total greenhouse sales","Dollars","81","units","0","v52221768","11.1","715254065","E","","","0"
"2020","British Columbia","2016A000259","Fruit and vegetable sales","Dollars","81","units","0","v52221779","11.2","328282548","","","","0"
"2020","British Columbia","2016A000259","Flower and plant sales and resales","Dollars","81","units","0","v52221790","11.3","386971517","","","","0"
"2020","British Columbia","2016A000259","Flower and plant sales","Dollars","81","units","0","v52313482","11.4","352112446","","","","0"
"2020","British Columbia","2016A000259","Flower and plant resales","Dollars","81","units","0","v52313493","11.5","34859071","","","","0"
