"REF_DATE","GEO","DGUID","Area","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","","F","","","0"
"2010","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","22962330","","","","0"
"2010","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","2133269","","","","0"
"2010","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","4930","","","","0"
"2010","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1190","","","","0"
"2010","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","136449395","","","","0"
"2010","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","12676558","","","","0"
"2010","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","36912815","","","","0"
"2010","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","3429311","","","","0"
"2010","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","6305480","","","","0"
"2010","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","585798","","","","0"
"2010","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","93231100","","","","0"
"2010","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","8661449","","","","0"
"2010","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","10065","","","","0"
"2010","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","125","","","","0"
"2010","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3307070","","","","0"
"2010","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","307237","","","","0"
"2010","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","0","","","","0"
"2010","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","0","","","","0"
"2010","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","153710","E","","","0"
"2010","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","14280","E","","","0"
"2010","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","3153360","","","","0"
"2010","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","292957","","","","0"
"2010","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","770","","","","0"
"2010","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","145","","","","0"
"2010","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","2019595","","","","0"
"2010","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","187626","","","","0"
"2010","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","","F","","","0"
"2010","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","","F","","","0"
"2010","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","","F","","","0"
"2010","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","","F","","","0"
"2010","Saskatchewan","2016A000247","Poly-film","Square feet","Square feet","279","units","0","v52220931","9.5.2","1773040","","","","0"
"2010","Saskatchewan","2016A000247","Poly-film","Square metres","Square metres","281","units","0","v52220942","9.5.3","164721","","","","0"
"2010","Saskatchewan","2016A000247","Total months of operation","Number","Number","223","units","0","v52220953","9.6.1","890","","","","0"
"2010","Alberta","2016A000248","Total greenhouse operations","Number","Number","223","units","0","v52220855","10.1.1","325","","","","0"
"2010","Alberta","2016A000248","Total greenhouse area","Square feet","Square feet","279","units","0","v52220866","10.2.2","12152255","","","","0"
"2010","Alberta","2016A000248","Total greenhouse area","Square metres","Square metres","281","units","0","v52220877","10.2.3","1128981","","","","0"
"2010","Alberta","2016A000248","Glass","Square feet","Square feet","279","units","0","v52220888","10.3.2","936375","","","","0"
"2010","Alberta","2016A000248","Glass","Square metres","Square metres","281","units","0","v52220899","10.3.3","86992","","","","0"
"2010","Alberta","2016A000248","Rigid plastic","Square feet","Square feet","279","units","0","v52220910","10.4.2","733290","","","","0"
"2010","Alberta","2016A000248","Rigid plastic","Square metres","Square metres","281","units","0","v52220921","10.4.3","68125","","","","0"
"2010","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","10482590","","","","0"
"2010","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","973864","","","","0"
"2010","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2320","","","","0"
"2010","British Columbia","2016A000259","Total greenhouse operations","Number","Number","223","units","0","v52220856","11.1.1","550","","","","0"
"2010","British Columbia","2016A000259","Total greenhouse area","Square feet","Square feet","279","units","0","v52220867","11.2.2","55317820","","","","0"
"2010","British Columbia","2016A000259","Total greenhouse area","Square metres","Square metres","281","units","0","v52220878","11.2.3","5139191","","","","0"
"2010","British Columbia","2016A000259","Glass","Square feet","Square feet","279","units","0","v52220889","11.3.2","41823735","","","","0"
"2010","British Columbia","2016A000259","Glass","Square metres","Square metres","281","units","0","v52220900","11.3.3","3885550","","","","0"
"2010","British Columbia","2016A000259","Rigid plastic","Square feet","Square feet","279","units","0","v52220911","11.4.2","1833585","","","","0"
"2010","British Columbia","2016A000259","Rigid plastic","Square metres","Square metres","281","units","0","v52220922","11.4.3","170346","","","","0"
"2010","British Columbia","2016A000259","Poly-film","Square feet","Square feet","279","units","0","v52220933","11.5.2","11660500","","","","0"
"2010","British Columbia","2016A000259","Poly-film","Square metres","Square metres","281","units","0","v52220944","11.5.3","1083295","","","","0"
"2010","British Columbia","2016A000259","Total months of operation","Number","Number","223","units","0","v52220955","11.6.1","5175","","","","0"
"2011","Canada","2016A000011124","Total greenhouse operations","Number","Number","223","units","0","v52220857","1.1.1","4104","","","","0"
"2011","Canada","2016A000011124","Total greenhouse area","Square feet","Square feet","279","units","0","v52220868","1.2.2","249142815","","","","0"
"2011","Canada","2016A000011124","Total greenhouse area","Square metres","Square metres","281","units","0","v52220879","1.2.3","23146125","","","","0"
"2011","Canada","2016A000011124","Glass","Square feet","Square feet","279","units","0","v52220890","1.3.2","87703150","","","","0"
"2011","Canada","2016A000011124","Glass","Square metres","Square metres","281","units","0","v52220901","1.3.3","8147889","","","","0"
"2011","Canada","2016A000011124","Rigid plastic","Square feet","Square feet","279","units","0","v52220912","1.4.2","8347370","","","","0"
"2011","Canada","2016A000011124","Rigid plastic","Square metres","Square metres","281","units","0","v52220923","1.4.3","775496","","","","0"
"2011","Canada","2016A000011124","Poly-film","Square feet","Square feet","279","units","0","v52220934","1.5.2","153092295","","","","0"
"2011","Canada","2016A000011124","Poly-film","Square metres","Square metres","281","units","0","v52220945","1.5.3","14222740","","","","0"
"2011","Canada","2016A000011124","Total months of operation","Number","Number","223","units","0","v52220956","1.6.1","28986","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total greenhouse operations","Number","Number","223","units","0","v52220847","2.1.1","69","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square feet","Square feet","279","units","0","v52220858","2.2.2","728470","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square metres","Square metres","281","units","0","v52220869","2.2.3","67677","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Glass","Square feet","Square feet","279","units","0","v52220880","2.3.2","","x","","","0"
"2011","Newfoundland and Labrador","2016A000210","Glass","Square metres","Square metres","281","units","0","v52220891","2.3.3","","x","","","0"
"2011","Newfoundland and Labrador","2016A000210","Rigid plastic","Square feet","Square feet","279","units","0","v52220902","2.4.2","","x","","","0"
"2011","Newfoundland and Labrador","2016A000210","Rigid plastic","Square metres","Square metres","281","units","0","v52220913","2.4.3","","x","","","0"
"2011","Newfoundland and Labrador","2016A000210","Poly-film","Square feet","Square feet","279","units","0","v52220924","2.5.2","690280","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Poly-film","Square metres","Square metres","281","units","0","v52220935","2.5.3","64129","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total months of operation","Number","Number","223","units","0","v52220946","2.6.1","435","","","","0"
"2011","Prince Edward Island","2016A000211","Total greenhouse operations","Number","Number","223","units","0","v52220848","3.1.1","28","","","","0"
"2011","Prince Edward Island","2016A000211","Total greenhouse area","Square feet","Square feet","279","units","0","v52220859","3.2.2","363420","","","","0"
"2011","Prince Edward Island","2016A000211","Total greenhouse area","Square metres","Square metres","281","units","0","v52220870","3.2.3","33763","","","","0"
"2011","Prince Edward Island","2016A000211","Glass","Square feet","Square feet","279","units","0","v52220881","3.3.2","","x","","","0"
"2011","Prince Edward Island","2016A000211","Glass","Square metres","Square metres","281","units","0","v52220892","3.3.3","","x","","","0"
"2011","Prince Edward Island","2016A000211","Rigid plastic","Square feet","Square feet","279","units","0","v52220903","3.4.2","","x","","","0"
"2011","Prince Edward Island","2016A000211","Rigid plastic","Square metres","Square metres","281","units","0","v52220914","3.4.3","","x","","","0"
"2011","Prince Edward Island","2016A000211","Poly-film","Square feet","Square feet","279","units","0","v52220925","3.5.2","321330","","","","0"
"2011","Prince Edward Island","2016A000211","Poly-film","Square metres","Square metres","281","units","0","v52220936","3.5.3","29853","","","","0"
"2011","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","140","","","","0"
"2011","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","132","","","","0"
"2011","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","1904725","","","","0"
"2011","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","176955","","","","0"
"2011","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","483775","E","","","0"
"2011","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","44944","E","","","0"
"2011","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","","F","","","0"
"2011","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","","F","","","0"
"2011","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1383760","","","","0"
"2011","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","128556","","","","0"
"2011","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","812","","","","0"
"2011","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","115","","","","0"
"2011","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1970870","","","","0"
"2011","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","183100","","","","0"
"2011","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","","x","","","0"
"2011","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","","x","","","0"
"2011","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","","x","","","0"
"2011","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","","x","","","0"
"2011","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1850310","","","","0"
"2011","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","171899","","","","0"
"2011","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","659","","","","0"
"2011","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","925","","","","0"
"2011","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","29430660","","","","0"
"2011","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2734198","","","","0"
"2011","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","4357580","E","","","0"
"2011","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","404832","E","","","0"
"2011","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","","F","","","0"
"2011","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","","F","","","0"
"2011","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","24311520","","","","0"
"2011","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","2258614","","","","0"
"2011","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","5994","","","","0"
"2011","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1450","","","","0"
"2011","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","137788835","","","","0"
"2011","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","12801002","","","","0"
"2011","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","37426225","","","","0"
"2011","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","3477010","","","","0"
"2011","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","4309350","","","","0"
"2011","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","400352","","","","0"
"2011","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","96053260","","","","0"
"2011","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","8923640","","","","0"
"2011","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","11296","","","","0"
"2011","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","170","","","","0"
"2011","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3187510","","","","0"
"2011","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","296129","","","","0"
"2011","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","","x","","","0"
"2011","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","","x","","","0"
"2011","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","","x","","","0"
"2011","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","","x","","","0"
"2011","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","3074015","","","","0"
"2011","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","285585","","","","0"
"2011","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","938","","","","0"
"2011","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","185","","","","0"
"2011","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","2510335","","","","0"
"2011","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","233218","","","","0"
"2011","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","","F","","","0"
"2011","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","","F","","","0"
"2011","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","41060","","","","0"
"2011","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","3815","","","","0"
"2011","Saskatchewan","2016A000247","Poly-film","Square feet","Square feet","279","units","0","v52220931","9.5.2","2078400","","","","0"
"2011","Saskatchewan","2016A000247","Poly-film","Square metres","Square metres","281","units","0","v52220942","9.5.3","193090","","","","0"
"2011","Saskatchewan","2016A000247","Total months of operation","Number","Number","223","units","0","v52220953","9.6.1","988","","","","0"
"2011","Alberta","2016A000248","Total greenhouse operations","Number","Number","223","units","0","v52220855","10.1.1","380","","","","0"
"2011","Alberta","2016A000248","Total greenhouse area","Square feet","Square feet","279","units","0","v52220866","10.2.2","12882640","","","","0"
"2011","Alberta","2016A000248","Total greenhouse area","Square metres","Square metres","281","units","0","v52220877","10.2.3","1196836","","","","0"
"2011","Alberta","2016A000248","Glass","Square feet","Square feet","279","units","0","v52220888","10.3.2","1208515","","","","0"
"2011","Alberta","2016A000248","Glass","Square metres","Square metres","281","units","0","v52220899","10.3.3","112275","","","","0"
"2011","Alberta","2016A000248","Rigid plastic","Square feet","Square feet","279","units","0","v52220910","10.4.2","516625","E","","","0"
"2011","Alberta","2016A000248","Rigid plastic","Square metres","Square metres","281","units","0","v52220921","10.4.3","47996","E","","","0"
"2011","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","11157500","","","","0"
"2011","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","1036566","","","","0"
"2011","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2732","","","","0"
"2011","British Columbia","2016A000259","Total greenhouse operations","Number","Number","223","units","0","v52220856","11.1.1","650","","","","0"
"2011","British Columbia","2016A000259","Total greenhouse area","Square feet","Square feet","279","units","0","v52220867","11.2.2","58375350","","","","0"
"2011","British Columbia","2016A000259","Total greenhouse area","Square metres","Square metres","281","units","0","v52220878","11.2.3","5423247","","","","0"
"2011","British Columbia","2016A000259","Glass","Square feet","Square feet","279","units","0","v52220889","11.3.2","43769090","","","","0"
"2011","British Columbia","2016A000259","Glass","Square metres","Square metres","281","units","0","v52220900","11.3.3","4066282","","","","0"
"2011","British Columbia","2016A000259","Rigid plastic","Square feet","Square feet","279","units","0","v52220911","11.4.2","2434340","","","","0"
"2011","British Columbia","2016A000259","Rigid plastic","Square metres","Square metres","281","units","0","v52220922","11.4.3","226158","","","","0"
"2011","British Columbia","2016A000259","Poly-film","Square feet","Square feet","279","units","0","v52220933","11.5.2","12171920","","","","0"
"2011","British Columbia","2016A000259","Poly-film","Square metres","Square metres","281","units","0","v52220944","11.5.3","1130808","","","","0"
"2011","British Columbia","2016A000259","Total months of operation","Number","Number","223","units","0","v52220955","11.6.1","4992","","","","0"
"2012","Canada","2016A000011124","Total greenhouse operations","Number","Number","223","units","0","v52220857","1.1.1","3993","","","","0"
"2012","Canada","2016A000011124","Total greenhouse area","Square feet","Square feet","279","units","0","v52220868","1.2.2","253341628","","","","0"
"2012","Canada","2016A000011124","Total greenhouse area","Square metres","Square metres","281","units","0","v52220879","1.2.3","23536207","","","","0"
"2012","Canada","2016A000011124","Glass","Square feet","Square feet","279","units","0","v52220890","1.3.2","89533014","","","","0"
"2012","Canada","2016A000011124","Glass","Square metres","Square metres","281","units","0","v52220901","1.3.3","8317889","","","","0"
"2012","Canada","2016A000011124","Rigid plastic","Square feet","Square feet","279","units","0","v52220912","1.4.2","6879434","","","","0"
"2012","Canada","2016A000011124","Rigid plastic","Square metres","Square metres","281","units","0","v52220923","1.4.3","639120","","","","0"
"2012","Canada","2016A000011124","Poly-film","Square feet","Square feet","279","units","0","v52220934","1.5.2","156929180","","","","0"
"2012","Canada","2016A000011124","Poly-film","Square metres","Square metres","281","units","0","v52220945","1.5.3","14579198","","","","0"
"2012","Canada","2016A000011124","Total months of operation","Number","Number","223","units","0","v52220956","1.6.1","31099","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total greenhouse operations","Number","Number","223","units","0","v52220847","2.1.1","65","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square feet","Square feet","279","units","0","v52220858","2.2.2","704145","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total greenhouse area","Square metres","Square metres","281","units","0","v52220869","2.2.3","65417","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Glass","Square feet","Square feet","279","units","0","v52220880","2.3.2","13830","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Glass","Square metres","Square metres","281","units","0","v52220891","2.3.3","1285","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Rigid plastic","Square feet","Square feet","279","units","0","v52220902","2.4.2","22875","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Rigid plastic","Square metres","Square metres","281","units","0","v52220913","2.4.3","2125","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Poly-film","Square feet","Square feet","279","units","0","v52220924","2.5.2","667440","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Poly-film","Square metres","Square metres","281","units","0","v52220935","2.5.3","62007","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total months of operation","Number","Number","223","units","0","v52220946","2.6.1","416","","","","0"
"2012","Prince Edward Island","2016A000211","Total greenhouse operations","Number","Number","223","units","0","v52220848","3.1.1","28","","","","0"
"2012","Prince Edward Island","2016A000211","Total greenhouse area","Square feet","Square feet","279","units","0","v52220859","3.2.2","402800","","","","0"
"2012","Prince Edward Island","2016A000211","Total greenhouse area","Square metres","Square metres","281","units","0","v52220870","3.2.3","37421","","","","0"
"2012","Prince Edward Island","2016A000211","Glass","Square feet","Square feet","279","units","0","v52220881","3.3.2","","x","","","0"
"2012","Prince Edward Island","2016A000211","Glass","Square metres","Square metres","281","units","0","v52220892","3.3.3","","x","","","0"
"2012","Prince Edward Island","2016A000211","Rigid plastic","Square feet","Square feet","279","units","0","v52220903","3.4.2","","x","","","0"
"2012","Prince Edward Island","2016A000211","Rigid plastic","Square metres","Square metres","281","units","0","v52220914","3.4.3","","x","","","0"
"2012","Prince Edward Island","2016A000211","Poly-film","Square feet","Square feet","279","units","0","v52220925","3.5.2","358550","","","","0"
"2012","Prince Edward Island","2016A000211","Poly-film","Square metres","Square metres","281","units","0","v52220936","3.5.3","33310","","","","0"
"2012","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","205","","","","0"
"2012","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","138","","","","0"
"2012","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","1939395","","","","0"
"2012","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","180176","","","","0"
"2012","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","600000","","","","0"
"2012","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","55742","","","","0"
"2012","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","127460","","","","0"
"2012","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","11841","","","","0"
"2012","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1211935","","","","0"
"2012","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","112592","","","","0"
"2012","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","907","","","","0"
"2012","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","107","","","","0"
"2012","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1991950","","","","0"
"2012","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","185058","","","","0"
"2012","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","","x","","","0"
"2012","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","","x","","","0"
"2012","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","","x","","","0"
"2012","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","","x","","","0"
"2012","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1878205","","","","0"
"2012","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","174491","","","","0"
"2012","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","692","","","","0"
"2012","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","920","","","","0"
"2012","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","28156740","","","","0"
"2012","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2615847","","","","0"
"2012","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","4319200","E","","","0"
"2012","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","401267","E","","","0"
"2012","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","492880","E","","","0"
"2012","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","45790","E","","","0"
"2012","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","23344660","","","","0"
"2012","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","2168790","","","","0"
"2012","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","6596","","","","0"
"2012","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1380","","","","0"
"2012","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","144308428","","","","0"
"2012","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","13406692","","","","0"
"2012","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","39353793","","","","0"
"2012","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","3656087","","","","0"
"2012","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","4051320","","","","0"
"2012","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","376380","","","","0"
"2012","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","100903315","","","","0"
"2012","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","9374225","","","","0"
"2012","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","12172","","","","0"
