"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1974","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","385","","","","0"
"1974","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1411","","","","0"
"1974","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","1309","","","","0"
"1974","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","","x","","","0"
"1974","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","","x","","","0"
"1974","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","1882","","","","0"
"1974","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","","x","","","0"
"1974","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","","x","","","0"
"1974","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","1030","","","","0"
"1974","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","2577","","","","0"
"1974","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","3311","","","","0"
"1974","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","2156","","","","0"
"1974","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1155","","","","0"
"1974","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","4117","","","","0"
"1974","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","3028","","","","0"
"1974","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","1089","","","","0"
"1975","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","4844","","","","0"
"1975","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","16503","","","","0"
"1975","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","21272","","","","0"
"1975","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","11878","","","","0"
"1975","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","9395","","","","0"
"1975","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","28067","","","","0"
"1975","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","18741","","","","0"
"1975","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","9326","","","","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","3279","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","11545","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","16021","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","8205","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","7816","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","19793","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","12305","","","t","0"
"1975","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","7488","","","t","0"
"1975","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","430","","","","0"
"1975","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1555","","","","0"
"1975","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","1624","","","","0"
"1975","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","1008","","","","0"
"1975","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","616","","","","0"
"1975","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","2500","","","","0"
"1975","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","1625","","","","0"
"1975","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","875","","","","0"
"1975","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","1135","","","","0"
"1975","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","3403","","","","0"
"1975","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","3628","","","","0"
"1975","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","2665","","","","0"
"1975","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","963","","","","0"
"1975","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","5774","","","","0"
"1975","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","4811","","","","0"
"1975","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","963","","","","0"
"1976","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","4913","","","","0"
"1976","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","16596","","","","0"
"1976","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","21891","","","","0"
"1976","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","14103","","","","0"
"1976","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","7789","","","","0"
"1976","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","31105","","","","0"
"1976","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","22977","","","","0"
"1976","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","8128","","","","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","3532","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","12457","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","17833","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","10943","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","6890","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","25020","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","17788","","","t","0"
"1976","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","7232","","","t","0"
"1976","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","0","","","","0"
"1976","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","0","","","","0"
"1976","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","0","","","","0"
"1976","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","0","","","","0"
"1976","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1976","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","0","","","","0"
"1976","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","0","","","","0"
"1976","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1976","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","1381","","","","0"
"1976","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","4139","","","","0"
"1976","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","4058","","","","0"
"1976","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","3160","","","","0"
"1976","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","899","","","","0"
"1976","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","6085","","","","0"
"1976","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","5189","","","","0"
"1976","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","896","","","","0"
"1977","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","5422","","","","0"
"1977","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","19210","","","","0"
"1977","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","23075","","","","0"
"1977","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","15542","","","","0"
"1977","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","7533","","","","0"
"1977","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","37290","","","","0"
"1977","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","28291","","","","0"
"1977","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","8999","","","","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","3777","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","13484","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","17620","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","11862","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","5759","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","28549","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","21681","","","t","0"
"1977","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","6868","","","t","0"
"1977","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","0","","","","0"
"1977","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","0","","","","0"
"1977","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","0","","","","0"
"1977","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","0","","","","0"
"1977","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1977","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","0","","","","0"
"1977","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","0","","","","0"
"1977","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1977","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","1645","","","","0"
"1977","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","5726","","","","0"
"1977","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","5455","","","","0"
"1977","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","3681","","","","0"
"1977","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1775","","","","0"
"1977","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","8741","","","","0"
"1977","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","6610","","","","0"
"1977","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","2131","","","","0"
"1978","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","5573","","","","0"
"1978","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","19542","","","","0"
"1978","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","26199","","","","0"
"1978","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","18986","","","","0"
"1978","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","7212","","","","0"
"1978","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","45245","","","","0"
"1978","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","35934","","","","0"
"1978","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","9311","","","","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","3458","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","12901","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","18134","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","12694","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","5440","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","31188","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","24002","","","t","0"
"1978","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","7186","","","t","0"
"1978","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","440","","","","0"
"1978","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1590","","","","0"
"1978","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","1505","","","","0"
"1978","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","1505","","","","0"
"1978","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1978","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","3189","","","","0"
"1978","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","3189","","","","0"
"1978","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1978","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","1675","","","","0"
"1978","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","5051","","","","0"
"1978","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","6561","","","","0"
"1978","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","4788","","","","0"
"1978","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","1773","","","","0"
"1978","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","10869","","","","0"
"1978","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","8744","","","","0"
"1978","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","2125","","","","0"
"1979","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","0","","","","0"
"1979","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","21533","","","","0"
"1979","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","27292","","","","0"
"1979","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","20501","","","","0"
"1979","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","6791","","","","0"
"1979","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","53224","","","","0"
"1979","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","43234","","","","0"
"1979","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","9990","","","","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","0","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","14597","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","18453","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","13929","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","4524","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","36060","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","29315","","","t","0"
"1979","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","6745","","","t","0"
"1979","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","0","","","","0"
"1979","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1568","","","","0"
"1979","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","1832","","","","0"
"1979","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","1832","","","","0"
"1979","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1979","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","4304","","","","0"
"1979","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","4304","","","","0"
"1979","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1979","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","0","","","","0"
"1979","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","5368","","","","0"
"1979","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","7007","","","","0"
"1979","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","4740","","","","0"
"1979","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","2267","","","","0"
"1979","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","12860","","","","0"
"1979","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","9615","","","","0"
"1979","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","3245","","","","0"
"1980","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","0","","","","0"
"1980","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","23221","","","","0"
"1980","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","32259","","","","0"
"1980","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","23604","","","","0"
"1980","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","8655","","","","0"
"1980","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","66293","","","","0"
"1980","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","53081","","","","0"
"1980","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","13212","","","","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","0","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","15763","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","21215","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","15804","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","5412","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","43431","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","34882","","","t","0"
"1980","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","8549","","","t","0"
"1980","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","0","","","","0"
"1980","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1738","","","","0"
"1980","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","2111","","","","0"
"1980","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","2111","","","","0"
"1980","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1980","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","5566","","","","0"
"1980","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","5566","","","","0"
"1980","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1980","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","0","","","","0"
"1980","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","5720","","","","0"
"1980","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","8933","","","","0"
"1980","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","5689","","","","0"
"1980","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","3244","","","","0"
"1980","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","17296","","","","0"
"1980","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","12633","","","","0"
"1980","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","4663","","","","0"
"1981","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","6710","","","","0"
"1981","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","24536","","","","0"
"1981","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","36056","","","","0"
"1981","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","25632","","","","0"
"1981","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","10424","","","","0"
"1981","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","82564","","","","0"
"1981","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","66188","","","","0"
"1981","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","16376","","","","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","4127","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","16480","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","24002","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","17052","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","6950","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","54216","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","43139","","","t","0"
"1981","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","11077","","","t","0"
"1981","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","484","","","","0"
"1981","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","1755","","","","0"
"1981","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","2268","","","","0"
"1981","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","2268","","","","0"
"1981","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1981","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","6401","","","","0"
"1981","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","6401","","","","0"
"1981","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1981","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","2099","","","","0"
"1981","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","6301","","","","0"
"1981","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","9786","","","","0"
